ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
37348368 -115.428 32.759 10.07 1.7 -115.433 32.756 0.203 22.597
37354136 -115.437 32.776 9.62 1.5 -115.443 32.772 0.184 20.468
37150551 -115.452 32.790 9.17 1.3 -115.454 32.789 0.164 18.251
37378600 -115.404 32.728 10.76 1.9 -115.411 32.723 0.242 26.944
37379672 -115.465 32.808 9.19 1.4 -115.466 32.807 0.142 15.784
37131836 -115.465 32.808 9.14 1.9 -115.466 32.807 0.142 15.784
37379824 -115.465 32.808 9.06 1.6 -115.466 32.807 0.142 15.784
37379928 -115.466 32.809 9.12 1.5 -115.467 32.808 0.141 15.630
37380400 -115.462 32.804 9.21 2.0 -115.464 32.803 0.147 16.339
37380488 -115.440 32.778 9.59 1.6 -115.445 32.775 0.181 20.099
37380496 -115.440 32.778 9.62 1.7 -115.445 32.775 0.181 20.099
37380560 -115.461 32.803 9.43 1.9 -115.463 32.802 0.148 16.493
37165583 -115.421 32.745 11.06 1.6 -115.424 32.743 0.219 24.325
37387824 -115.453 32.790 9.09 1.2 -115.454 32.789 0.164 18.190
37387840 -115.453 32.790 9.06 1.8 -115.454 32.789 0.164 18.190
37396480 -115.429 32.760 9.90 1.5 -115.433 32.757 0.202 22.443
37396688 -115.434 32.768 8.68 1.5 -115.439 32.765 0.192 21.394
37396704 -115.434 32.768 8.79 1.4 -115.439 32.765 0.192 21.394
37397224 -115.449 32.785 9.62 1.5 -115.451 32.784 0.170 18.898
37207271 -115.442 32.773 9.49 1.8 -115.443 32.772 0.184 20.441
37207279 -115.442 32.773 9.42 2.1 -115.443 32.772 0.184 20.441
37207295 -115.441 32.772 9.44 1.9 -115.443 32.771 0.185 20.595
37209751 -115.387 32.696 12.23 2.2 -115.391 32.693 0.278 30.955
37211847 -115.451 32.791 9.76 1.1 -115.454 32.789 0.164 18.219
37212975 -115.425 32.751 10.94 1.8 -115.428 32.749 0.212 23.524
37234775 -115.435 32.763 9.43 1.8 -115.437 32.762 0.196 21.798
